date,url,sha256,bytes,rows_country
20230620,http://data.gdeltproject.org/events/20230620.export.CSV.zip,ba6b977bd5bc5fba09de59bfa8af7bd717c2f4e2028277b4828b61ea477591c8,11125876,4790
20230621,http://data.gdeltproject.org/events/20230621.export.CSV.zip,70edff928e7bc1019421a1447737c8f9307206cd7cf822d023a255844c972ae6,11345576,4665
20230622,http://data.gdeltproject.org/events/20230622.export.CSV.zip,bf8936a2ef6762b19331d77b7ec3a0bf30b5c3a6681c2381d4e0fbf8152aca96,11216359,5124
20230623,http://data.gdeltproject.org/events/20230623.export.CSV.zip,eeedf67fe171f7e2492183e25e59aa49dbe3f620759de09206d0d0d8610f2298,10335641,5646
20230624,http://data.gdeltproject.org/events/20230624.export.CSV.zip,6ca34c5201ebd3af6ed6df9ccc962565a4a14f34958b18e9f269ab403675afa2,6587787,11326
20230625,http://data.gdeltproject.org/events/20230625.export.CSV.zip,ed6c89b4c27d29dcf3126169bbc4433fe85a456c2e4b80d5d2c7e18e8fafc036,5257208,7967
20230626,http://data.gdeltproject.org/events/20230626.export.CSV.zip,f3a54c597ab58631baa0672d067d9c18776e7507fc67cd4c7e0efcd1a7c6205c,9137157,10000
20230627,http://data.gdeltproject.org/events/20230627.export.CSV.zip,01c55871f21743844065c8ad84f0de27797d476800823b83d535a411e6ae286e,10201632,8381
20230628,http://data.gdeltproject.org/events/20230628.export.CSV.zip,183c2269e64ee703da643b1bc5d116e4462c2f7f5173097cce6a9145b57165d3,10106559,6717
20230629,http://data.gdeltproject.org/events/20230629.export.CSV.zip,7467f3f760a9a935ac149aaeedfe6708a0bf24bec0217318d410c53964e25353,10124956,5905
20230630,http://data.gdeltproject.org/events/20230630.export.CSV.zip,d503ed634589dc7fbcc6b72063c87aafc5430bec3946c4371a371956f5f06bfc,9663644,5491
20230701,http://data.gdeltproject.org/events/20230701.export.CSV.zip,a9e40040297e42f49588ad9ba8b288578fe5fe5df61998e865900060e20c7de9,5533905,2947
20230702,http://data.gdeltproject.org/events/20230702.export.CSV.zip,1db1b605d43259bf6f3b18e44c9220098df8dcd52ec8fac2174e1befab3548f0,4654622,2302
20230703,http://data.gdeltproject.org/events/20230703.export.CSV.zip,a421567aac42799d5770cebbd017ccfc8a88d8988a594a6089245ef737361150,8098146,4212
20230704,http://data.gdeltproject.org/events/20230704.export.CSV.zip,010b3b1cf73e147bb4ee488297dba4f1f6481534ec36706571525f5e2b9f092f,7893693,4670
20230705,http://data.gdeltproject.org/events/20230705.export.CSV.zip,319dd3b23d4c3276fd3ba08b4333666ddcd0062fd28bb26cd5ae4e48788bad66,9322707,4656
20230706,http://data.gdeltproject.org/events/20230706.export.CSV.zip,027ef345f8180d5caac25776b8db68d231d2a9fc4da5246e8d496f8846e2c3f2,10147431,5936
20230707,http://data.gdeltproject.org/events/20230707.export.CSV.zip,eaf7b7258a72076f02c628b7684ee83c2f8ece7d7784242bdf5f6515a878fa80,9642744,5003
20230708,http://data.gdeltproject.org/events/20230708.export.CSV.zip,7727cb312494d2b4f64db750b2988636dd6d1ba4c8fd1c92c5c3abef49963338,5757021,3410
20230709,http://data.gdeltproject.org/events/20230709.export.CSV.zip,0888949bb63dfd4d6e2b3bfe1bf0ba536aa4bb152801ce9bdaf9842314e54a92,4962913,3029
20230710,http://data.gdeltproject.org/events/20230710.export.CSV.zip,def41931589acaf967ca3dc3a3d504e24f57231b1207044efdf520799949a4b4,9345826,4882
20230711,http://data.gdeltproject.org/events/20230711.export.CSV.zip,ed9288cd99d20d977fe858d8627509107a7cfbfb35b687a2583d8d39f92ffbeb,10568518,5093
20230712,http://data.gdeltproject.org/events/20230712.export.CSV.zip,1f99e5b06cde5048c5e85a64615cceb89528cc1aed96f53fa551ad93dd904101,11120103,5080
20230713,http://data.gdeltproject.org/events/20230713.export.CSV.zip,917232134e56a2be126b78d92b12caa3246691be2951c0b7d62f669d93dc771e,10884167,5208
20230714,http://data.gdeltproject.org/events/20230714.export.CSV.zip,bcef682b3090542abd20ecc6a5e3681c45bbb493de6abb779c022e9fbf3b1769,9712541,5234
20230715,http://data.gdeltproject.org/events/20230715.export.CSV.zip,85dc8cf49dade2dfe65922c7688a0cf20219629250779132f1021db6bf4d6c74,5867825,3384
20230716,http://data.gdeltproject.org/events/20230716.export.CSV.zip,8e6858f15779772883662e9ea0946490eae5c34a8b52fb0af59187c70af70086,4927528,3196
20230717,http://data.gdeltproject.org/events/20230717.export.CSV.zip,e0b0a8f0b7f6ac889ed7ba6c097adc21a5e36c8cb9b753504f13252a2d5cc5d6,9228571,5693
20230718,http://data.gdeltproject.org/events/20230718.export.CSV.zip,e428dde79fcbebbe92a5d4e3e2d60becee315cfda33c83920ba5a5be4e06b445,10672862,5278
20230719,http://data.gdeltproject.org/events/20230719.export.CSV.zip,00ca37c9a55b16a0e4ff401b9ad9d0b710b19510ea7d24532c60f1627043ab24,11164729,5813
20230720,http://data.gdeltproject.org/events/20230720.export.CSV.zip,cee1138d4ecd5b2c9744f23e6a500f936a23248359f26ea3d2ba7239d9043454,11984133,6996
20230721,http://data.gdeltproject.org/events/20230721.export.CSV.zip,e72f5433770d090548ee1325ea774cc0db1f3c67e9ad55b7497c03f2c4715be0,9633002,5225
20230722,http://data.gdeltproject.org/events/20230722.export.CSV.zip,38cdbc2d9543be16eca78b895f6399dded88bda00a9cd5bf16f4d746a521e911,5535543,3754
20230723,http://data.gdeltproject.org/events/20230723.export.CSV.zip,5cbf1e175aab8c61f0c95540ac94ab4e97c6bea9228f73be6eb05ee82dc02403,4817028,2895
20230724,http://data.gdeltproject.org/events/20230724.export.CSV.zip,179952894a33c1a6dcc23cb4bd45820241cb0162107256efb5a40b9c4fbb5d5c,8854138,4158
20230725,http://data.gdeltproject.org/events/20230725.export.CSV.zip,acfbc982ede78de44aa234075dcc814b7e389d443a9f3401152b5e0f5cdcff65,10088915,5226
20230726,http://data.gdeltproject.org/events/20230726.export.CSV.zip,f49717bf13b6b60821d3a88ec7f5ecb901a9d19d42f90625fab38177773ec14c,10292135,5240
20230727,http://data.gdeltproject.org/events/20230727.export.CSV.zip,036b112beb440ed5888e2afa2e06f1a40105ea4119a14f035834ed269f1e6e5f,10251015,6076
20230728,http://data.gdeltproject.org/events/20230728.export.CSV.zip,87a8c31bba5de7f1a31760b2bff03921e3230ec9c1bfc88c813802cad1b90434,9382337,5274
20230729,http://data.gdeltproject.org/events/20230729.export.CSV.zip,7a3dcaeb8aa6f331977655d92ee9cd1f245d7f7f6a4174a88a16831b7ef45d48,5707721,3541
20230730,http://data.gdeltproject.org/events/20230730.export.CSV.zip,d381275df7b95638f582ca25771eb75b4c7b476bf5b58ceb05bbcbac65d77c7f,4872948,3478
20230731,http://data.gdeltproject.org/events/20230731.export.CSV.zip,1a32f3e4a03b03bc647eb13289b82aac7c337445444e3d916aceb7ace83fe9f3,8690604,4450
20230801,http://data.gdeltproject.org/events/20230801.export.CSV.zip,a350c53ba796b2f34cfb7c30276d926c99a91b04eec57dd19c9e6a6e5eb91a23,9679910,4345
20230802,http://data.gdeltproject.org/events/20230802.export.CSV.zip,e580f901eaafb788d94121d8cdb24670eed216d5f38da64233ef16291c65a7b2,10243583,4426
20230803,http://data.gdeltproject.org/events/20230803.export.CSV.zip,cb8f567e687d63f3f0e3113c26f7b5666df273a2e58efb1c6131ce352ba71c07,10078652,4505
20230804,http://data.gdeltproject.org/events/20230804.export.CSV.zip,9ba4f856e46cd7d2a9b8a7f2da79fdddbd0ac77c299ba02fe09d2b6d8ca15831,9451064,4928
20230805,http://data.gdeltproject.org/events/20230805.export.CSV.zip,cc63f79416d862cd2b8027c29b0d93d8657851ce15b49bc773c5df1d4a9c75bd,5778189,3621
20230806,http://data.gdeltproject.org/events/20230806.export.CSV.zip,9d5ff473656281714308f9d6bcd506dd8d833ed62f49ece98f751b63f7b3777c,4954044,3150
20230807,http://data.gdeltproject.org/events/20230807.export.CSV.zip,e06c68a8f5b6797c9e799eb2b0618b2e85af5400d2d58cf291c637586a0612f8,8584848,4070
20230808,http://data.gdeltproject.org/events/20230808.export.CSV.zip,4c63cc7d954320c2b164c1f52e6c221ff1c749c2373fc06a530ef55eb205e1ca,9722911,4204
20230809,http://data.gdeltproject.org/events/20230809.export.CSV.zip,a6b50cb0739587937baeced6893c857decebd4032bcb622af3c0ffb91d3e6052,9824414,3549
20230810,http://data.gdeltproject.org/events/20230810.export.CSV.zip,261f92d54a8dce4ef671871f37584eda19d6937f5e57d7089ed75a438d66ede0,9890322,4073
20230811,http://data.gdeltproject.org/events/20230811.export.CSV.zip,e42b2d734201242e04ece6f7015d1352a7992809b9b44bda5efa7076c7222da7,9098848,3302
20230812,http://data.gdeltproject.org/events/20230812.export.CSV.zip,989da7f3cc2510bf6021129636e3c5b83762bef87c25a0b34b2396a78deb8d77,5454215,2325
20230813,http://data.gdeltproject.org/events/20230813.export.CSV.zip,99a89ef58303e0f914121d0e9bffe0327150f1d61f3ca0ddea235ea3cf620e5e,4776232,2249
20230814,http://data.gdeltproject.org/events/20230814.export.CSV.zip,4285dfe2896dbcd1a37a0de2a653c8a70c00ad5e167287bb76f672973d450890,8414542,3850
20230815,http://data.gdeltproject.org/events/20230815.export.CSV.zip,8b7be3731484000edf15ea6a40e50da4bdb4ebf72a781e627f1743be8dec3804,9200802,3748
20230816,http://data.gdeltproject.org/events/20230816.export.CSV.zip,48001fac73ecb2458050bc9d93634e2072dd9a6b476cbf92019a397c9b5342f5,9458304,3880
20230817,http://data.gdeltproject.org/events/20230817.export.CSV.zip,3977b4b9083231c7f2c8a172de7ccbff064cc87162d014228440111264527a83,9718549,3627
20230818,http://data.gdeltproject.org/events/20230818.export.CSV.zip,cb6828522cdb662751baf7efb48eca01eacd663f9e6345434a30445741455783,9401355,4269
20230819,http://data.gdeltproject.org/events/20230819.export.CSV.zip,7d34745b7c37382982b1574ee48be0dd05a66fe7bc54f878d9b45a2ed7eadadd,5641365,2865
20230820,http://data.gdeltproject.org/events/20230820.export.CSV.zip,ceb85fd20a4afcd3fbd1d85d186991d6dd4b3ad0abfab1e8fbea0dcf87761c90,4812745,2769
20230821,http://data.gdeltproject.org/events/20230821.export.CSV.zip,03cf9b1a48083170a814737f4d74c415684e8748973582cf5ef80d6c0da6335f,8956741,4024
20230822,http://data.gdeltproject.org/events/20230822.export.CSV.zip,0b97c80f36b83653c3b4dda1decd5f40ff8f03f8128f28b87d867ff2241ce6e7,10393409,4762
20230823,http://data.gdeltproject.org/events/20230823.export.CSV.zip,3b183bb000b61520ba126b898db753a0494b97301e73a4567a26f434e43c599a,10125484,6098
20230824,http://data.gdeltproject.org/events/20230824.export.CSV.zip,a806a0292def0b1e7310744f035350649830a533d240c5d0c35d01f584f5b7a2,10540078,8511
20230825,http://data.gdeltproject.org/events/20230825.export.CSV.zip,2d9bd4a0eb88bc5f3973eceb768bfa3bec1aa89ff4a9ba1405c8cb5f9b76b287,9624243,5707
20230826,http://data.gdeltproject.org/events/20230826.export.CSV.zip,888aa44d921ab7981559f1c22dfc0a752eec42a16506d9ba9171e95b4c0cd8f9,5624207,3540
20230827,http://data.gdeltproject.org/events/20230827.export.CSV.zip,8c072981f84e453e3d45487fc6874aa0cc651477bf6319b1fedbad63ce8eb033,4871891,3184
20230828,http://data.gdeltproject.org/events/20230828.export.CSV.zip,d6d5f873f140b4b778683c20241bfd986d9c6cf78f5df65b715a5e3c0d842870,8659241,4125
20230829,http://data.gdeltproject.org/events/20230829.export.CSV.zip,c8aecf641edaa434e9b05746dd0471a54682873f0329f089e6f7a6b588354958,9918948,4505
20230830,http://data.gdeltproject.org/events/20230830.export.CSV.zip,8b13429cba5e81525717b9d5240eb1b80e3e86fcd6eab31038febd8f4ea8c74e,10224290,5338
20230831,http://data.gdeltproject.org/events/20230831.export.CSV.zip,127c69897c83fff568f255b0f4cbb26473d5bafc3524d3480650a4087f26f4d0,10121469,4576
20230901,http://data.gdeltproject.org/events/20230901.export.CSV.zip,2372f4ffd90b801de2947f2887b339b46bed9800909c5f97465ef60149b57b9e,9367080,4491
20230902,http://data.gdeltproject.org/events/20230902.export.CSV.zip,3ea148f7e6671bf9504fad834edf5731a0aa3b297792b220710c3244f4f47a04,5241545,2872
20230903,http://data.gdeltproject.org/events/20230903.export.CSV.zip,48f672020c17026cc4c9971b2e722ce8ad38f4e35b3b73a660bf94f41d155a86,4570786,2551
20230904,http://data.gdeltproject.org/events/20230904.export.CSV.zip,4a1f28bb2b426e67ecc80f2c32ea6ebe2c532ae8bee5d6423a3687282442d8e5,7343733,4758
20230905,http://data.gdeltproject.org/events/20230905.export.CSV.zip,b890288fdafe3de5ecbffbffdc61a5b77df810df3f234e97ba43f4ac8331ff91,9577279,5467
20230906,http://data.gdeltproject.org/events/20230906.export.CSV.zip,a7dd0bb097a7482f0883efae07c43915e58df5a7c4bb3755029da2999a0a6371,10787102,5647
20230907,http://data.gdeltproject.org/events/20230907.export.CSV.zip,29e01095033f02116eea5f35c0b1ea45d41666adfc93f704a92e11fdf83a104b,10985187,5069
20230908,http://data.gdeltproject.org/events/20230908.export.CSV.zip,8a1ead923e22a9b0e9fc292ea50ff54fc3b0fb584db90a63fc3aa0f139ae5bd1,10344827,4776
20230909,http://data.gdeltproject.org/events/20230909.export.CSV.zip,8403712b4e6694e4c4579d9eed2a22e50f619f1ce1cd4001b8dd629dd0db4961,6052330,3589
20230910,http://data.gdeltproject.org/events/20230910.export.CSV.zip,4893f6c95e82e3a4edeb29c5e85ec6d89cc868dab9ea76731f367a7c522a2a9c,5479281,3310
20230911,http://data.gdeltproject.org/events/20230911.export.CSV.zip,5a32f74f275fcc45702f44d1de88ca65f09d323ce5332460f2624a4eb1a58e20,9648462,4749
20230912,http://data.gdeltproject.org/events/20230912.export.CSV.zip,13f708944cc116bd4c5d64b354b03d482c2924b394d0945efba4165e9fa9e8d5,10774531,6238
20230913,http://data.gdeltproject.org/events/20230913.export.CSV.zip,b1cb1cf6aaa11c324925d7836e7a66697c7d0e4631b619b13f96d6b6551614d4,10964092,6590
20230914,http://data.gdeltproject.org/events/20230914.export.CSV.zip,b117474f33d5756057069d5e99773d4a70effbfc1da6d5916d186b333679f1f1,10893771,5750
20230915,http://data.gdeltproject.org/events/20230915.export.CSV.zip,894435d0dda51d9bc1a6ac1f21fac92602434671dba6e8d369246266c5347e30,10419561,5560
20230916,http://data.gdeltproject.org/events/20230916.export.CSV.zip,cd1966fad5cdb9c2e4015acf4abc2c1de136e8d11154dbeb656d7bc64fde1571,6293337,4005
20230917,http://data.gdeltproject.org/events/20230917.export.CSV.zip,cf70e2014968ef003c1d0cfb65bc57404b81d98180995c2a3007d1c35c22ce0e,5167990,3539
20230918,http://data.gdeltproject.org/events/20230918.export.CSV.zip,c17c93754b7611bea9d17645ee8f87424d2c0000fedbb4b57cf07bd948088f5f,9678066,5085
20230919,http://data.gdeltproject.org/events/20230919.export.CSV.zip,41c63748fabd932c31900c51a128926edee2f281c68c3c98b29b3226240c158f,10802078,6006
20230920,http://data.gdeltproject.org/events/20230920.export.CSV.zip,acb465282e190689092bf3b0f1de8a4b70b5cdf2728e4e50aa449cdaa82ed9fe,11416216,6780
20230921,http://data.gdeltproject.org/events/20230921.export.CSV.zip,3b6d2edecf159df09a213b1af0d776d4a4f39869f229082036f9481dae6109b3,11514785,6887
20230922,http://data.gdeltproject.org/events/20230922.export.CSV.zip,9e4c99c14a002b6d56e8522aba78ee7bacdaa0e2e29e89881708a6619eb19b6b,10687045,5344
20230923,http://data.gdeltproject.org/events/20230923.export.CSV.zip,45d7956565236a4e921c92ddca8b1918b557c513a3c86362dfb7c122df1c801f,6192236,3509
20230924,http://data.gdeltproject.org/events/20230924.export.CSV.zip,5992b3052231e46e556262afb8ede998a00ed78e14d10627dc9708af243f31d6,5222971,3050
20230925,http://data.gdeltproject.org/events/20230925.export.CSV.zip,29dfec01ae2af3ec26ebcebbd99e8326d04c2982a0e0c9143e8e73d8210830a3,9277829,4541
20230926,http://data.gdeltproject.org/events/20230926.export.CSV.zip,8ec9b7667c69b3c303ff90e68bba034017992ec123c1e39dc8a0ac61141859db,10901837,5438
20230927,http://data.gdeltproject.org/events/20230927.export.CSV.zip,573e0619948fe46b0d10de2d608a2f327be2b87fc05e59cfa8ad19f7e559a72a,10906810,4264
20230928,http://data.gdeltproject.org/events/20230928.export.CSV.zip,7a48191a8e94eb307df4ea3afbd455a16d11c1495016be4d78edd4915bd8c8ed,10737319,4469
20230929,http://data.gdeltproject.org/events/20230929.export.CSV.zip,a71ae34508335f2c24753da7a79976553ff6b88e61f611bb2a6525b5a25bedee,10096534,4171
20230930,http://data.gdeltproject.org/events/20230930.export.CSV.zip,fbb3e538501a06d42d585fc4ef17254ebd190f157e7b3cbaa714e8b7559d9d17,5832328,2876
20231001,http://data.gdeltproject.org/events/20231001.export.CSV.zip,9325ccb95c3f4c88688d39ea4927c695bcfa1a2c781351054e3a49dfe0486523,5090975,2462
20231002,http://data.gdeltproject.org/events/20231002.export.CSV.zip,134ef41b2ad40ca96e097274897cfaac6c0741f4dbf8fab665e91abe11c6931f,8456397,3532
20231003,http://data.gdeltproject.org/events/20231003.export.CSV.zip,84416fd168f8ecc642ff407dd732cc4145f54b5bae86df6dfa2b48897aa99040,10004939,3895
20231004,http://data.gdeltproject.org/events/20231004.export.CSV.zip,c60fa450a61520556e2cb03b9738aa086f3f251219808702c20e61620e25690b,10220568,3835
20231005,http://data.gdeltproject.org/events/20231005.export.CSV.zip,9b446f35ba40a511cd7d3d7cf5b722f0c7a8a14f63f2ecb7f6bdd7c1066eb1ad,10542969,4682
20231006,http://data.gdeltproject.org/events/20231006.export.CSV.zip,5fd7099d0b9eebae8a49cdb8d440647d7c9acfaa091dac1d9b62d743678f4d70,9923767,4923
20231007,http://data.gdeltproject.org/events/20231007.export.CSV.zip,35b969250f9a16370707028ba33683c6874cbadd68078bd11a7533b1de2540f8,6468364,2653
20231008,http://data.gdeltproject.org/events/20231008.export.CSV.zip,a5869dae7bcafd2ad330c56b0c3241ef1f9c97d21da60a683c27a5e3d6dea9e9,6009518,1675
20231009,http://data.gdeltproject.org/events/20231009.export.CSV.zip,899b75edc0e71a1512d5f8785a4dfc8b3e582ec9ab725f864b9b96fd451d2156,10096925,3086
20231010,http://data.gdeltproject.org/events/20231010.export.CSV.zip,8b1325a7b5384bdd95e170b2da94800c9b692cf4c87da12235935c94e626b0c2,11559157,3862
20231011,http://data.gdeltproject.org/events/20231011.export.CSV.zip,9d9818b8ed13c0f5287e65d40329f0467218034f364eecd795e965309892501c,12227224,3838
20231012,http://data.gdeltproject.org/events/20231012.export.CSV.zip,e90047de218975f0f8a2962d0ed5dfa10f49686cb92135b02d9aaa50874087a3,12153268,3780
20231013,http://data.gdeltproject.org/events/20231013.export.CSV.zip,972339ba60dffd08794e386169d323633899bafe7268468f4aa63bdc8d61a9e3,11467878,3936
20231014,http://data.gdeltproject.org/events/20231014.export.CSV.zip,63f522cb1d787b20f11a62f545eb804be4b2e2e6a9c5b33b2ba740cccec9ddf0,6773705,2329
20231015,http://data.gdeltproject.org/events/20231015.export.CSV.zip,472a79ab6a8e56494f2d566c7970aee60d52c9e41b16d1165cb835edd49f1877,6035815,2013
20231016,http://data.gdeltproject.org/events/20231016.export.CSV.zip,f3c21f005ad534b48eb475e4e81c4f50c8de2d462330ad24413fd941ed425b60,10264539,4162
20231017,http://data.gdeltproject.org/events/20231017.export.CSV.zip,846980b610d6deaf5c591dbfa342842ad1de9e75bd61e1831525e3363f9005e0,11341447,4925
20231018,http://data.gdeltproject.org/events/20231018.export.CSV.zip,64c1c7b65d09af6151c595ee6daf455baf01e8c4c0b4bac6800d226cfb37f961,12200244,4407
20231019,http://data.gdeltproject.org/events/20231019.export.CSV.zip,66c46c7003d8846456ec26cfbf69ae9c3f6d9e6bd2d9861fa6633da5f7c827e2,11886727,4254
20231020,http://data.gdeltproject.org/events/20231020.export.CSV.zip,4c53aa4e027f8dc341616a282bf646261d06c175a9fe80a9cef25699953c07f7,10982743,3484
20231021,http://data.gdeltproject.org/events/20231021.export.CSV.zip,6f97cb3762dbf6d246860b07f8530001e344b4098b165fe815a31afc1a371255,6352832,2051
20231022,http://data.gdeltproject.org/events/20231022.export.CSV.zip,bbf9ef7d27d640592fec7a9acee3b1e581732490d6646f5d57b061dc5d84e8f8,5330429,1705
20231023,http://data.gdeltproject.org/events/20231023.export.CSV.zip,bff4157020b489b27a510d4f2d6dca8506ce748b8f7f4d03c0fa0037bb24f61b,9748988,3043
20231024,http://data.gdeltproject.org/events/20231024.export.CSV.zip,40338765528623975ee50af0d471f54b9ebc0d93ef7bccf08119da7044caa052,10837026,3575
20231025,http://data.gdeltproject.org/events/20231025.export.CSV.zip,27594b65b9673f7701b878d69ef96e5146c1d365ba620eb561584929af4337fa,11130009,3084
20231026,http://data.gdeltproject.org/events/20231026.export.CSV.zip,996b4275a633b5d69082670cba1e0fe2548a9790f3b32e6491a0e6f43bffa02e,11464665,4132
20231027,http://data.gdeltproject.org/events/20231027.export.CSV.zip,7a91000e3ef09b67be2ffb9f3ca2c17fb5df8913425f3faafe545e9653ac90c0,10453371,3825
20231028,http://data.gdeltproject.org/events/20231028.export.CSV.zip,14bc95679f0db9a9cbebac8584852e9e95fadc810c9182ca8b887320fcf24573,6277165,2153
20231029,http://data.gdeltproject.org/events/20231029.export.CSV.zip,d9696b392556b79c747e41d982051ede1e16c56745d95bbf7a60e7670bf5f875,5390031,1985
20231030,http://data.gdeltproject.org/events/20231030.export.CSV.zip,624c8616b99b45c7c8dad6a8d1ab810b372d703feea788955965a86d60f247d7,9645884,4598
20231031,http://data.gdeltproject.org/events/20231031.export.CSV.zip,1054051301d019e2d610efcd27c0260c3b55c23da5168dd2d53b6ef0f86e1ddb,10784117,4308
20231101,http://data.gdeltproject.org/events/20231101.export.CSV.zip,0aa689146980cfcd1dd18561a5cdc2ddf9fd46451a8d3149f785ca776dae9552,11034695,3677
20231102,http://data.gdeltproject.org/events/20231102.export.CSV.zip,bbe64bcc30a2168f42fc32d6f0d1fd8321483c88ef17e40ec60560d3235c5738,10994032,3399
20231103,http://data.gdeltproject.org/events/20231103.export.CSV.zip,bee6806f65ce30eccf6023a7cf0083ce5209f197484c718ff6fbac74e1cdbc17,10633145,3414
20231104,http://data.gdeltproject.org/events/20231104.export.CSV.zip,74bb997b492e7f3fc3b71c05c94ee5c943d9febafc2f194d3a02db42b68a589b,6536896,2181
20231105,http://data.gdeltproject.org/events/20231105.export.CSV.zip,2cb628936977e0e8d416f7e0f8b55b4c4b60ce7915f8e37eca08defc4816ee07,5577494,1797
20231106,http://data.gdeltproject.org/events/20231106.export.CSV.zip,053bebc119475aa982c8291b35d5e362ebe38ae8fb639b583bbeaaa97814058b,9363038,2668
20231107,http://data.gdeltproject.org/events/20231107.export.CSV.zip,1f2337105a7436a6412a9d79f326218987f2bff3530ce2631921845e0c91fa0b,10556638,3013
20231108,http://data.gdeltproject.org/events/20231108.export.CSV.zip,99c9aefe94fd07d559a2ebbdc63538fa0eb494a0c3516b3d198d143d878922c6,10853876,3739
20231109,http://data.gdeltproject.org/events/20231109.export.CSV.zip,ab3bb418fb4327d8152bc91cdceec1884da4e0e89e508a89e7f23b8d504cd7c7,11405007,3760
20231110,http://data.gdeltproject.org/events/20231110.export.CSV.zip,797b734d0499da6e873f84528043036e15c168d1f8ec6a7f6bc88a1111bf52e0,10454123,3259
20231111,http://data.gdeltproject.org/events/20231111.export.CSV.zip,5dee641c32e5ace92263c2e5f91ad20e799c181ffb2f25e9a99075f92dc12f30,6213803,2252
20231112,http://data.gdeltproject.org/events/20231112.export.CSV.zip,c493b71884e97ed824397d74314c0ceeaa57d91c0f52596ba19eb4efb2470b91,5153764,1828
20231113,http://data.gdeltproject.org/events/20231113.export.CSV.zip,8116ec00e0c9719102c87e91ba84ae0883d51fd485bb29fd212a900ee33591e1,8812884,2877
20231114,http://data.gdeltproject.org/events/20231114.export.CSV.zip,cbcfd03a01fdd14488d996bc8b510366fcd2b3ee5178287ce9d13e186960086c,10411951,3472
20231115,http://data.gdeltproject.org/events/20231115.export.CSV.zip,e16ee9db4df61a2dcae827b437c4f039441b1131c3c670990ace2ae97e0ad00b,10784767,3448
20231116,http://data.gdeltproject.org/events/20231116.export.CSV.zip,21abb4d07138342fe203c8b3b6abcb0f6e756d396f65dea3a02ff70d837fdaf9,10923712,3547
20231117,http://data.gdeltproject.org/events/20231117.export.CSV.zip,dc186f01646eedac273f7f19ca7c64e667b8e6d1d57bf5358a9a683ecb1ca557,10222732,3333
20231118,http://data.gdeltproject.org/events/20231118.export.CSV.zip,ae0b2de9d56e8ef2862a5b140aad5cfd3c414574da9f2a6931b699312f7a4891,6090331,1883
20231119,http://data.gdeltproject.org/events/20231119.export.CSV.zip,055933e02c2bb13ac2320b3566efb3f0248b4ca77ac151cbcb529f3231771ba7,4982608,1792
20231120,http://data.gdeltproject.org/events/20231120.export.CSV.zip,75324d24d771efe6b825a972143cbbb450b607371f471f3457ff1b243ea9f230,8661257,2839
20231121,http://data.gdeltproject.org/events/20231121.export.CSV.zip,fb8865d7e0f1cd587f4be2a2ede9208bc3cd1d953caa9edec3eb6b07f14f0a7d,10144304,3310
20231122,http://data.gdeltproject.org/events/20231122.export.CSV.zip,494c3cc429f441cf6e7b8d4f52f4b50ec569dc672e431cb90e657eb014e9a4bb,10161645,3386
20231123,http://data.gdeltproject.org/events/20231123.export.CSV.zip,af63a2b0e728cc1b5ad667cce69e070e7d4e809cb56e365780673ffa8a5f90a6,8090656,3316
20231124,http://data.gdeltproject.org/events/20231124.export.CSV.zip,497b17fe48cabc3dc934a77a18956566862aa3818e428ac4fadbdd71142bc059,7782727,2643
20231125,http://data.gdeltproject.org/events/20231125.export.CSV.zip,12392e4da7479c3e73add9e77f00d7e0f8b40dedc77bbd537dda30e1f1186509,5138409,1796
20231126,http://data.gdeltproject.org/events/20231126.export.CSV.zip,28ab3832015d2de5d5c981402fbf30dbf92bf87699a987ec394c5e812f39bacd,4904328,1943
20231127,http://data.gdeltproject.org/events/20231127.export.CSV.zip,2e9dcb0ed4fcad639a1e65f6c28226efa35691ed62cb76f6db3ff52b41ae6bf9,8724804,2717
20231128,http://data.gdeltproject.org/events/20231128.export.CSV.zip,2cb3226e48d1669163164691d2f2db56f403d6d8a641f0b381babacfc71ab8c9,10116790,3410
20231129,http://data.gdeltproject.org/events/20231129.export.CSV.zip,df9cddc26188f9dcefe50a1cc4bee09e83bd401c68be8117384651123c43754e,10180113,3715
20231130,http://data.gdeltproject.org/events/20231130.export.CSV.zip,f5361c7204949cad6397667656603aca018ce359842d436749f1a11ed819b0eb,10081846,3616
20231201,http://data.gdeltproject.org/events/20231201.export.CSV.zip,bfb985655b023f074b6997f17fbbc6de10ebe47b44cdb53b13eef5eae3407bbc,9727287,3070
20231202,http://data.gdeltproject.org/events/20231202.export.CSV.zip,7cc6dc3008368354fe5e76cca912329e513dbcb0864da83bf6bd1849a0a02557,5761920,1772
20231203,http://data.gdeltproject.org/events/20231203.export.CSV.zip,3e43fa4587bff3caa4f328a064e082391e518b51216bd5378f784f0cc08e670f,4951053,1769
20231204,http://data.gdeltproject.org/events/20231204.export.CSV.zip,e852df5dc4636473dc0d8c94801a71cb41e884df00d62d479b66f48865fc8e82,8473254,2560
20231205,http://data.gdeltproject.org/events/20231205.export.CSV.zip,e1073423ef2723a3922d163f7d995c81ccb91984b715a953587fbcaa36af042c,9938924,3196
20231206,http://data.gdeltproject.org/events/20231206.export.CSV.zip,fc0d3acc0a5cde20b002ec8a0e551c451704e0643c2644c861e9eff45f83f6a4,10350653,4329
